Name,Month,Day,Hour,Minute,Second,Url,Media,Favorite_Count,Retweet_Count,Text,Language,Retweeted?,Polarity,Subjectivity,Patch_Timing
Izzy,12,9,17,38,15,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
Seda,12,9,17,37,53,,photo,0,926,"RT @NovaFunBun: Solidarity, my brothers and sisters.

#ffxiv #Yakuza https://t.co/uzSzEilaQE",en,False,0.0,0.0,After
Gadriel Nephilim ♡,12,9,17,37,42,,,0,0,"5.4 ""spoiler""
.
.
.
.
.
.
.
I'm trough the Story now and there is a special place for Fandaniel in my heart now....♡ 
#FFXIV",en,False,0.35714285714285715,0.5714285714285714,After
Destiny makes me smile 🌸,12,9,17,37,33,,photo,0,926,"RT @NovaFunBun: Solidarity, my brothers and sisters.

#ffxiv #Yakuza https://t.co/uzSzEilaQE",en,False,0.0,0.0,After
Quartz / BLM / Comms open,12,9,17,37,18,,photo,0,10,"RT @shalalalalaw: I arise from my grave to bring you art. ;)

#FFXIV #FFXIVART #pixelart #ドット絵 #Fray https://t.co/bdCVBeXOgs",en,False,0.25,1.0,After
Rayan • B•L•M • @ 5.4 Brainworms,12,9,17,37,12,,photo,0,14,"RT @neisugen: dark knight
#FFXIV #FF14 #FFXIVART https://t.co/9VEFRhlZqY",en,False,-0.15,0.4,After
Herohom ( • `ω´ • ) 💍💙,12,9,17,36,56,,,0,16,"RT @triplegcecil: - eight times rejoined -

Happy 5.4 day! 🥳

Cosplay made/worn by me
Axe by @starfallblade 
Gems casted by @RootBeerRiku…",en,False,1.0,1.0,After
Mr Nedge,12,9,17,36,55,,photo,0,3,"RT @NoririArt: Requested by @SamaraFFXIV 
#ffxiv #finalfantasyxiv #ffxivart #digitalart https://t.co/cIi0UR9POG",en,False,0.0,0.0,After
Tay @ Zines and Comms,12,9,17,36,51,,,0,48,"RT @hexetsune: HUGE THANK YOU FOR 500 AND A PATCH 5.4 GIVEAWAY! 🦊💙

FFXIV Complete edition, 60-day sub, emotes, and more!

💎 RT this post t…",en,False,0.4083333333333334,0.6,After
jalen/nelaj,12,9,17,36,46,,photo,0,14,"RT @neisugen: dark knight
#FFXIV #FF14 #FFXIVART https://t.co/9VEFRhlZqY",en,False,-0.15,0.4,After
Jay,12,9,17,36,35,,photo,0,326,"RT @wawa_xiv: // shb spoilers
time 2 draw graha during maintenance #ffxiv https://t.co/IKTZ1pf0WM",en,False,0.0,0.0,After
Iszy ⛄🎄 @ MITRON!!!! (ROT13 5.4 SPOILERS),12,9,17,36,29,,photo,0,14,"RT @neisugen: dark knight
#FFXIV #FF14 #FFXIVART https://t.co/9VEFRhlZqY",en,False,-0.15,0.4,After
🌌Crystal Soul K🌌 @ 5.4 Hype!!!,12,9,17,36,28,,,0,70,"RT @hiodollz: [ IN STORE NOW ]
Loving these final FFXIV pins! Paying for a model was definitely worth it! 😭👌

Please rate her work!
⭐⭐⭐⭐⭐…",en,False,0.0796875,0.7625000000000001,After
Gabriel Constans,12,9,17,36,26,,,0,683,"RT @Hristov_D: So #happy for my #first #audio #publication 📈

Dear friends,welcome to listen this 4 min
#Flash #essay #Reading: 

⭐️ The Co…",en,False,0.525,0.6666666666666666,After
mew²+💖 = 🐉🐲,12,9,17,36,23,,photo,0,926,"RT @NovaFunBun: Solidarity, my brothers and sisters.

#ffxiv #Yakuza https://t.co/uzSzEilaQE",en,False,0.0,0.0,After
schrodingers cat boy,12,9,17,36,23,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
Ash,12,9,17,36,12,,photo,3,0,It's so rare when I draw now but I always forget how much I love doing lineart. #FFXIV https://t.co/KykPVcQh2w,en,False,0.4,0.75,After
5.4 spoilers,12,9,17,36,3,,,0,138,"RT @Hikazio: ✨PROC! Heavensward+Stormblood Gold Foil Charms✨Preorders are now available! (12/8-12/22) 

I made some charms of my favorite #…",en,False,0.5,0.7,After
"BDAY?!,!?!?!?!? 🎉| 5.4 SPOILERS",12,9,17,35,49,,photo,0,14,"RT @neisugen: dark knight
#FFXIV #FF14 #FFXIVART https://t.co/9VEFRhlZqY",en,False,-0.15,0.4,After
의욕,12,9,17,35,46,,,0,1102,"RT @winterleigh_art: Dance, dance, until the nightmares fade away

Commission for Rosen Hue
This is one of the most complicated artworks I'…",en,False,0.0,0.75,After
my shield will not break.,12,9,17,35,27,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
Yuki Farronis,12,9,17,34,59,https://t.co/yRSZkmT4h3,,0,0,I love doing screenshots of my Aury 🐉while she’s having her story. We finaly reach the Heavensword. 💖But I’m not su… https://t.co/yRSZkmT4h3,en,False,0.5,0.6,After
my shield will not break.,12,9,17,34,56,,,0,10,"RT @tech_does_art: ‼️5.3 spoilers! 

Haven’t drawn in a while, so I did a simple headshot of gwaha ;u; 

#ffxiv #FFXIVART #grahatia #graha…",en,False,0.0,0.35714285714285715,After
💜☕ embu,12,9,17,34,40,,photo,23,5,"SAM glam ~ ❄️🌕🌸

#FFXIV x #NieRAutomata https://t.co/stK5dD6sgq",en,False,0.0,0.0,After
finals fantasy,12,9,17,34,30,,,0,48,"RT @hexetsune: HUGE THANK YOU FOR 500 AND A PATCH 5.4 GIVEAWAY! 🦊💙

FFXIV Complete edition, 60-day sub, emotes, and more!

💎 RT this post t…",en,False,0.4083333333333334,0.6,After
Y'shtola Liker (5.4 SPOILERS),12,9,17,34,24,,photo,0,326,"RT @wawa_xiv: // shb spoilers
time 2 draw graha during maintenance #ffxiv https://t.co/IKTZ1pf0WM",en,False,0.0,0.0,After
Scion,12,9,17,34,0,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
DaFlarez (☞ﾟヮﾟ)☞,12,9,17,33,49,,photo,0,283,"RT @DaPandaBanda: The Trust Squad™️ 
#ffxiv #finalfantasyxiv https://t.co/8UXAwOXFln",en,False,0.0,0.0,After
🧋Pre @ Winter Break + NCT OT23,12,9,17,33,35,,,0,20,"RT @cupofpre: Lali-ho! Who’s ready for @FF_XIV_EN 5.4 tomorrow? 

Also, this isn’t the last time you’ll be seeing Tataru before the year en…",en,False,0.1,0.2833333333333333,After
ｓｒａｍｄｉ,12,9,17,33,11,https://t.co/4GvZMmN2ze,,1,0,FINAL FANTASY XIV: Shadowbringers Benchmark https://t.co/4GvZMmN2ze #FFXIV Score: 17533 1920x1080 Maximum DX11 AMD… https://t.co/92d27zpbqo,en,False,0.0,1.0,After
vil 🌿 @ VERGIL DLC,12,9,17,32,30,,photo,0,14,"RT @neisugen: dark knight
#FFXIV #FF14 #FFXIVART https://t.co/9VEFRhlZqY",en,False,-0.15,0.4,After
Aeolus,12,9,17,31,52,,,0,1,"RT @magnovus: Fate doesn't decide if you live or die, I do.

#gposers #ffxivsnaps #ffxiv #ff14 #shadowbringers #lalafell #ff14フレンド #FF14フレン…",en,False,0.13636363636363635,0.5,After
Xion,12,9,17,31,46,,,0,1102,"RT @winterleigh_art: Dance, dance, until the nightmares fade away

Commission for Rosen Hue
This is one of the most complicated artworks I'…",en,False,0.0,0.75,After
Amber ♐️,12,9,17,31,33,,photo,0,1107,"RT @yzy08800845: #エメトセルク
#FFXIV

eyes https://t.co/aUm5QJocoO",en,False,0.0,0.0,After
Trickster Demon VTuber 😈 Debut TBD,12,9,17,31,30,,,0,48,"RT @hexetsune: HUGE THANK YOU FOR 500 AND A PATCH 5.4 GIVEAWAY! 🦊💙

FFXIV Complete edition, 60-day sub, emotes, and more!

💎 RT this post t…",en,False,0.4083333333333334,0.6,After
Street 🇭🇹,12,9,17,31,23,https://t.co/X35FdFaQC6,,12,3,"I've been loving putting out my #FFXIV content on YouTube. Thanks to anyone supporting the videos 💜

We learn of Th… https://t.co/X35FdFaQC6",en,False,0.35000000000000003,0.4666666666666666,After
Sandman,12,9,17,31,9,,photo,0,926,"RT @NovaFunBun: Solidarity, my brothers and sisters.

#ffxiv #Yakuza https://t.co/uzSzEilaQE",en,False,0.0,0.0,After
тiтan lover,12,9,17,30,56,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
🍁Xantcha 🍂 🇺🇲/🇨🇦,12,9,17,30,51,,photo,0,926,"RT @NovaFunBun: Solidarity, my brothers and sisters.

#ffxiv #Yakuza https://t.co/uzSzEilaQE",en,False,0.0,0.0,After
ベスニク🦀@Yojimbo,12,9,17,30,18,,photo,0,779,"RT @GokuWeedLord: lmao easiest tier ever, gg SE #ffxiv #e12s https://t.co/skkC71W7W9",en,False,0.6,1.0,After
clau🌸 @ 5.x,12,9,17,30,9,,photo,0,14,"RT @neisugen: dark knight
#FFXIV #FF14 #FFXIVART https://t.co/9VEFRhlZqY",en,False,-0.15,0.4,After
‧͙⁺˚･༓ Dorothee *:･ﾟ✧,12,9,17,30,7,,,0,48,"RT @hexetsune: HUGE THANK YOU FOR 500 AND A PATCH 5.4 GIVEAWAY! 🦊💙

FFXIV Complete edition, 60-day sub, emotes, and more!

💎 RT this post t…",en,False,0.4083333333333334,0.6,After
wen,12,9,17,29,54,,photo,0,14,"RT @neisugen: dark knight
#FFXIV #FF14 #FFXIVART https://t.co/9VEFRhlZqY",en,False,-0.15,0.4,After
☕️❤️ happy haurchefant ❤️☕️,12,9,17,29,53,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
🎄danta claus🎄@ FFXIV 5.4,12,9,17,29,52,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
⚓️CaptainCatboy⚓️,12,9,17,29,51,,photo,3,0,Every MSQ trial or Raid tier. #FF14 #FFXIV cc: @SOKENsquareenix https://t.co/gqPifvJ1C8,en,False,0.0,0.0,After
Lana Bunansa《CACTUAR》,12,9,17,29,43,,photo,0,29,"RT @gomihebi: drew my wol, lune in DRK gear!! two versions cos I liked the one without the lighting too..!

#FFXIV https://t.co/OPbhHvSBZv",en,False,0.75,0.8,After
☃️🌲FestiveLink🌲☃️,12,9,17,29,27,,photo,2,0,Great day to hang outside in Ul'dah! #FFXIV https://t.co/Yj1VsEfQ2J,en,False,0.4,0.4,After
arwen (NO QRT/REPOST),12,9,17,29,26,,photo,24,14,"dark knight
#FFXIV #FF14 #FFXIVART https://t.co/9VEFRhlZqY",en,False,-0.15,0.4,After
ʍɑəɡʀɑəʇɦ☆★,12,9,17,29,25,,,0,1,RT @KageSatsuki: Miqo'te ears are closer to mule ears than cats'. You can't change my mind &gt;_&gt; #FFXIV,en,False,0.0,0.0,After
❜ WINDSCHESTER ! @ 5.4 spoilers!,12,9,17,29,17,,photo,0,326,"RT @wawa_xiv: // shb spoilers
time 2 draw graha during maintenance #ffxiv https://t.co/IKTZ1pf0WM",en,False,0.0,0.0,After
naudzyyy,12,9,17,29,7,,,0,48,"RT @hexetsune: HUGE THANK YOU FOR 500 AND A PATCH 5.4 GIVEAWAY! 🦊💙

FFXIV Complete edition, 60-day sub, emotes, and more!

💎 RT this post t…",en,False,0.4083333333333334,0.6,After
GULOGULOGULO🦁🗡🛡 | VTuber,12,9,17,29,4,,,0,48,"RT @hexetsune: HUGE THANK YOU FOR 500 AND A PATCH 5.4 GIVEAWAY! 🦊💙

FFXIV Complete edition, 60-day sub, emotes, and more!

💎 RT this post t…",en,False,0.4083333333333334,0.6,After
Jojo,12,9,17,28,57,,,0,48,"RT @hexetsune: HUGE THANK YOU FOR 500 AND A PATCH 5.4 GIVEAWAY! 🦊💙

FFXIV Complete edition, 60-day sub, emotes, and more!

💎 RT this post t…",en,False,0.4083333333333334,0.6,After
babyice,12,9,17,28,39,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
Eir,12,9,17,28,31,,photo,18,2,"Day 9 - Claw
#ffxiv #ffxivsnaps #FFXIVScreenshots #NenekoColorS #GPOSERS #EorzeaPhotos https://t.co/GIOgx7xTwz",en,False,0.0,0.0,After
emet-selch's emotional support catboy ⛄,12,9,17,28,28,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
Xmas Sheep 🐑 🎄,12,9,17,28,20,,,0,48,"RT @hexetsune: HUGE THANK YOU FOR 500 AND A PATCH 5.4 GIVEAWAY! 🦊💙

FFXIV Complete edition, 60-day sub, emotes, and more!

💎 RT this post t…",en,False,0.4083333333333334,0.6,After
MaomalMeowhem,12,9,17,28,15,,photo,0,1,RT @DoctorGohan: Rabbit Fried #FFXIV https://t.co/U0mlp0Qa0o,en,False,0.0,0.0,After
ArmS,12,9,17,28,10,https://t.co/wLLXJc8uSw,,0,1,"RT @DoctorPlato: E12S spoilers:
https://t.co/wLLXJc8uSw
Phase Transition
#FFXIV #FF14",en,False,0.0,0.0,After
𝓒𝔥𝔞𝔬𝔰𝔘𝔫𝔣𝔬𝔩𝔡𝔦𝔫𝔤,12,9,17,28,8,https://t.co/xnPagG54W2,,2,0,"I am super hyped about stream tonight!
running POTD 101+ as a solo NINJA!
I have an exciting new channel point rede… https://t.co/xnPagG54W2",en,False,0.3190656565656565,0.6404040404040404,After
🎃Rhay⁷🎃,12,9,17,27,46,,photo,0,926,"RT @NovaFunBun: Solidarity, my brothers and sisters.

#ffxiv #Yakuza https://t.co/uzSzEilaQE",en,False,0.0,0.0,After
disaster gay @ 5.4 spoils,12,9,17,27,38,,photo,0,603,"RT @nonpsart: Sleep, what a wonderful way to pass the time
#FFXIV #Shadowbringers #EmetSelch https://t.co/XregnZPyCp",en,False,1.0,1.0,After
🌺Rha'ska Tahn @ Ultros🌺,12,9,17,27,31,,,0,2,"RT @FryceGaming: Is /manderville -ing on someone in-game considered ""dabbing on the haters""?
#ffxivmemes #FF14 #FFXIV",en,False,0.0,0.0,After
🥚boi🥚,12,9,17,27,12,,photo,0,2,"RT @CatteLunar: I WAS saving up for the Fenrir mount, but, alas...
#FFXIV #GPOSERS #NenekoColorS https://t.co/CjlwGb8CMG",en,False,-0.4,1.0,After
CHandsGaming,12,9,17,27,2,https://t.co/jfERdJqm4P,,0,0,"Now THAT'S what I call a weapon ! 

https://t.co/jfERdJqm4P

#FFXIV #MMORPG #Futuresrewritten #BloodofEmerald
#LetsPlay",en,False,0.0,0.0,After
☕,12,9,17,26,20,,photo,0,488,RT @adl0quium: i needed to draw these gals &lt;3 #ffxiv https://t.co/ayPP6PX6Ey,en,False,0.0,0.0,After
Sea Sprout @ Roevember Take over!,12,9,17,26,0,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
piyo🍁🦔,12,9,17,25,44,,photo,0,10,RT @eicaliix: Heroes who crave rest and touch #ffxiv https://t.co/bWDFgrh4xz,en,False,0.0,0.0,After
alto @ #streamfandaniel,12,9,17,25,26,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
midas,12,9,17,25,19,,,0,48,"RT @hexetsune: HUGE THANK YOU FOR 500 AND A PATCH 5.4 GIVEAWAY! 🦊💙

FFXIV Complete edition, 60-day sub, emotes, and more!

💎 RT this post t…",en,False,0.4083333333333334,0.6,After
SOSmcWIN / mfw RTs,12,9,17,25,15,,,0,2,RT @s0ulsaint: Checking out the new content in #FinalFantasyXIV #ff14 #ffxiv Come hang out while we jam out! RE7 DLC afterwards maybe?!? Li…,en,False,0.2130681818181818,0.4545454545454545,After
Re:Gamertron,12,9,17,25,13,,,0,2,RT @s0ulsaint: Checking out the new content in #FinalFantasyXIV #ff14 #ffxiv Come hang out while we jam out! RE7 DLC afterwards maybe?!? Li…,en,False,0.2130681818181818,0.4545454545454545,After
Sophia | 5.4 HOURS❗,12,9,17,25,7,,photo,0,326,"RT @wawa_xiv: // shb spoilers
time 2 draw graha during maintenance #ffxiv https://t.co/IKTZ1pf0WM",en,False,0.0,0.0,After
❜ WINDSCHESTER ! @ 5.4 spoilers!,12,9,17,25,4,,photo,0,69,"RT @fiveonthe: It's the other way around! 😆 Happy Patch 5.4!! ✨

#ffxiv #shadowbringers https://t.co/lSiubo3GGu",en,False,0.421875,0.6875,After
lhdlovebooh,12,9,17,24,56,,,1,0,That E12S transition... #ffxiv,en,False,0.0,0.0,After
HanaPop,12,9,17,24,50,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
Raymond Wu | Chirisazame Shirokage @ Tonberry,12,9,17,24,25,https://t.co/fswjtJn4e0,,0,0,"So I just shape shifted into this tall guy, dunno why but the temperature seems rising 🥵

#FFXIV #FinalFantasyXIV… https://t.co/fswjtJn4e0",en,False,0.0,0.0,After
Kibou~ ♡,12,9,17,24,18,,photo,3,0,Help me I am weak #FFXIV https://t.co/3k8MifrRYz,en,False,-0.375,0.625,After
june💫dior,12,9,17,24,14,,,0,48,"RT @hexetsune: HUGE THANK YOU FOR 500 AND A PATCH 5.4 GIVEAWAY! 🦊💙

FFXIV Complete edition, 60-day sub, emotes, and more!

💎 RT this post t…",en,False,0.4083333333333334,0.6,After
Bunni,12,9,17,24,7,,,0,48,"RT @hexetsune: HUGE THANK YOU FOR 500 AND A PATCH 5.4 GIVEAWAY! 🦊💙

FFXIV Complete edition, 60-day sub, emotes, and more!

💎 RT this post t…",en,False,0.4083333333333334,0.6,After
VeppyVee,12,9,17,24,1,,photo,0,283,"RT @DaPandaBanda: The Trust Squad™️ 
#ffxiv #finalfantasyxiv https://t.co/8UXAwOXFln",en,False,0.0,0.0,After
Neneko ColorS~🐸💚,12,9,17,24,1,https://t.co/JlrhAVT8RF,,0,1,"RT @Riri_Tsubaki: cleared e10s at 12:45AM GMT +8
Clear VOD: https://t.co/JlrhAVT8RF
#ミコッテ #メスッテ #FFXIV #FF14 #파이널판타지 #GPOSERS #FF14ハウジング #F…",en,False,0.10000000000000002,0.3833333333333333,After
Kuniko • 邦子 (Redesign In Progress),12,9,17,23,57,,,0,48,"RT @hexetsune: HUGE THANK YOU FOR 500 AND A PATCH 5.4 GIVEAWAY! 🦊💙

FFXIV Complete edition, 60-day sub, emotes, and more!

💎 RT this post t…",en,False,0.4083333333333334,0.6,After
Dorothea's Strap-On Collection 🖤🦅,12,9,17,23,56,,photo,0,926,"RT @NovaFunBun: Solidarity, my brothers and sisters.

#ffxiv #Yakuza https://t.co/uzSzEilaQE",en,False,0.0,0.0,After
hane 羽 💌 vtuber @ layout comms open!,12,9,17,23,44,,,0,48,"RT @hexetsune: HUGE THANK YOU FOR 500 AND A PATCH 5.4 GIVEAWAY! 🦊💙

FFXIV Complete edition, 60-day sub, emotes, and more!

💎 RT this post t…",en,False,0.4083333333333334,0.6,After
DeltΔ @ dqxi,12,9,17,23,42,,,0,48,"RT @hexetsune: HUGE THANK YOU FOR 500 AND A PATCH 5.4 GIVEAWAY! 🦊💙

FFXIV Complete edition, 60-day sub, emotes, and more!

💎 RT this post t…",en,False,0.4083333333333334,0.6,After
Neneko ColorS~🐸💚,12,9,17,23,31,,photo,0,2,"RT @CatteLunar: I WAS saving up for the Fenrir mount, but, alas...
#FFXIV #GPOSERS #NenekoColorS https://t.co/CjlwGb8CMG",en,False,-0.4,1.0,After
eva like the robots,12,9,17,23,30,,photo,0,926,"RT @NovaFunBun: Solidarity, my brothers and sisters.

#ffxiv #Yakuza https://t.co/uzSzEilaQE",en,False,0.0,0.0,After
Yuki Farronis,12,9,17,23,26,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
KT_Arima,12,9,17,23,10,,,0,48,"RT @hexetsune: HUGE THANK YOU FOR 500 AND A PATCH 5.4 GIVEAWAY! 🦊💙

FFXIV Complete edition, 60-day sub, emotes, and more!

💎 RT this post t…",en,False,0.4083333333333334,0.6,After
あかね🌌,12,9,17,22,56,,,0,189,"RT @tamaffxiv: cover for my emetwol comic..... coming Very, Very Soon 👁️👁️  #FFXIV #FFXIVART #EmetSelch #EmetWoL #エメ光 https://t.co/JU85kVEY…",en,False,0.255,0.445,After
Zack Loiselle@Patch 5.4,12,9,17,22,52,,photo,0,488,RT @adl0quium: i needed to draw these gals &lt;3 #ffxiv https://t.co/ayPP6PX6Ey,en,False,0.0,0.0,After
Nero,12,9,17,22,42,,photo,0,249,RT @BellPepperArt: Aymeric has some time to kill during maintenance... #FFXIV #FF14 #Aymeric #アイメリク https://t.co/wy408KAslR,en,False,0.0,0.0,After
🔞Jordan the Ineffable Ghoul,12,9,17,21,50,,photo,0,646,RT @NipuniDraws: Dark to your light 🌔 #ffxiv #FinalFantasyXIV #EmetSelch #EmetWoL #shadowbringers https://t.co/ixWeivNsjd,en,False,0.125,0.55,After
🎐Hexe ➡️ PRE-DEBUT GIVEAWAY,12,9,17,21,47,https://t.co/kDouJCgVww,,50,48,"HUGE THANK YOU FOR 500 AND A PATCH 5.4 GIVEAWAY! 🦊💙

FFXIV Complete edition, 60-day sub, emotes, and more!

💎 RT th… https://t.co/kDouJCgVww",en,False,0.4083333333333334,0.6,After
EmoriNova,12,9,17,21,44,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
🏳️‍🌈𝕊𝕙𝕖𝕚𝕜 - (ɴɪᴄᴋ) 丨FFXIV 5.3 SPOILERS,12,9,17,21,38,,photo,7,0,"caster fashion

#ffxiv #FINALFANTASY14 #finalfantasyxiv #gpose #ffxivglamour #elezen #duskwight https://t.co/S1oCYK49nr",en,False,0.0,0.0,After
H a r u🌼✨COMMISSIONS OPEN 4/5,12,9,17,21,30,,,0,1102,"RT @winterleigh_art: Dance, dance, until the nightmares fade away

Commission for Rosen Hue
This is one of the most complicated artworks I'…",en,False,0.0,0.75,After
🏳️‍🌈𝕊𝕙𝕖𝕚𝕜 - (ɴɪᴄᴋ) 丨FFXIV 5.3 SPOILERS,12,9,17,21,4,,photo,3,0,"healer fashion

#ffxiv #FINALFANTASY14 #finalfantasyxiv #gpose #ffxivglamour #elezen #duskwight https://t.co/13IFWTXhWs",en,False,0.0,0.0,After
Mercury Fox -- 🗝️✴️ --,12,9,17,20,43,,,0,10,"RT @AnonyMooseXIV: Uh, yeah, we COULD give this place back to Matoya.

... OR ...

We could throw the sickest rave of the Seventh Astral Er…",en,False,0.0,0.0,After
alex.,12,9,17,20,42,,photo,0,926,"RT @NovaFunBun: Solidarity, my brothers and sisters.

#ffxiv #Yakuza https://t.co/uzSzEilaQE",en,False,0.0,0.0,After
❄️⛄️Jude's #1 fan ⛄️❄️,12,9,17,20,38,,,0,1102,"RT @winterleigh_art: Dance, dance, until the nightmares fade away

Commission for Rosen Hue
This is one of the most complicated artworks I'…",en,False,0.0,0.75,After
Mory To Mankind. 🖤,12,9,17,20,38,,photo,0,926,"RT @NovaFunBun: Solidarity, my brothers and sisters.

#ffxiv #Yakuza https://t.co/uzSzEilaQE",en,False,0.0,0.0,After
Ark Ariyasakul,12,9,17,20,23,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
Sam should be working,12,9,17,20,5,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
"I am Riri, mute me cause i RT 5.4 things",12,9,17,20,4,,photo,0,0,"It's a long day. 
#FFXIV #ffxivsnaps #GPOSERS #EorzeaPhotos https://t.co/HCZbwV5B3U",en,False,-0.05,0.4,After
Powerlord,12,9,17,19,43,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
Balthier,12,9,17,19,38,,,0,1,"RT @BalthierXiv: Since my main character is, for the most time, a Midlander, here's my Highlander alt, Theodore (which was my original name…",en,False,0.3472222222222221,0.5277777777777778,After
stylish but illegal miri,12,9,17,19,13,,photo,0,603,"RT @nonpsart: Sleep, what a wonderful way to pass the time
#FFXIV #Shadowbringers #EmetSelch https://t.co/XregnZPyCp",en,False,1.0,1.0,After
gareth hyland (miserable ishmart manager),12,9,17,19,1,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
Marty,12,9,17,18,51,https://t.co/6TTMUdAJCm,photo,2,0,Finally finished Shadowbringers last weekend.  Been a long road getting there! #FFXIV https://t.co/6TTMUdAJCm https://t.co/V6A1V8VteG,en,False,-0.02083333333333333,0.4888888888888889,After
happy g’rahaholidays @ BIRTHDAY,12,9,17,18,24,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
🤠 !!Yeetus Tweetus!! 🤠,12,9,17,18,16,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
Luna🌙,12,9,17,18,9,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
"free ley lines for sale, never used",12,9,17,17,32,,,0,784,"RT @FF_XIV_EN: 'Tis the season for a #FFXIV Starlight Celebration! 🎄

The event will take place from Dec. 14 to Dec. 31! 📅

What starlight…",en,False,0.0,0.0,After
Eclipse Astalon,12,9,17,17,16,https://t.co/EcygbRisWq,,1,0,"gonna be streaming ffxiv all day today starting g at 12:30pm EST #FFXIV #lalafell 
https://t.co/EcygbRisWq",en,False,0.0,0.1,After
Renaku,12,9,17,16,53,,photo,0,926,"RT @NovaFunBun: Solidarity, my brothers and sisters.

#ffxiv #Yakuza https://t.co/uzSzEilaQE",en,False,0.0,0.0,After
⏵ YISU @ END OF ARR . *,12,9,17,16,51,,,1,0,i forgot to tag this ill tag the next ones i post LOL here's a last min tag #GPOSERS #FFXIV #ffxivsnaps  #ffxivscreenshot #viera #xaela,en,False,0.07500000000000001,0.44166666666666665,After
tidalwaveofbluebirds,12,9,17,16,50,,photo,0,63,"RT @NipahDUBS: Happy #FFXIV patch day everyone!!

Go out there WoL's and have fun. https://t.co/DKytp0xk1J",en,False,0.65,0.6,After
